-12.0343,-4.75708,14.8035,-6.79016,15.6006,-3.33313
-12.0331,-4.75525,14.7632,-6.78955,15.6012,-3.33191
-12.0343,-4.75403,14.704,-6.79199,15.6012,-3.33191
-12.0349,-4.75098,14.6686,-6.79138,15.6012,-3.33069
-12.0337,-4.74976,14.6686,-6.79138,15.6012,-3.33069
-12.0343,-4.75098,14.5605,-6.78955,15.6018,-3.33191
-12.0349,-4.74854,14.5111,-6.79016,15.6,-3.33313
-12.0337,-4.75098,14.4373,-6.78955,15.6006,-3.33374
-12.0343,-4.75098,14.3701,-6.79077,15.6024,-3.33313
-12.0337,-4.75037,14.3109,-6.79016,15.5994,-3.33313
-12.0343,-4.75098,14.2285,-6.78955,15.5994,-3.33313
-12.0337,-4.74976,14.1516,-6.79138,15.6018,-3.3313
-12.0337,-4.74976,14.0833,-6.79321,15.6006,-3.33069
-12.0337,-4.75037,14.0076,-6.78894,15.6006,-3.3313
-12.0337,-4.75098,13.9368,-6.78955,15.6012,-3.33252
-12.0337,-4.74976,13.858,-6.79016,15.6018,-3.33313
-12.0349,-4.75037,13.7805,-6.78833,15.6006,-3.33252
-12.0319,-4.74976,13.7109,-6.78955,15.6024,-3.33313
-12.0337,-4.7467,13.6285,-6.78894,15.6006,-3.33191
-12.0325,-4.74731,13.54,-6.79077,15.5994,-3.33313
-12.0331,-4.7467,13.4497,-6.79199,15.6012,-3.33496
-12.0319,-4.74548,13.3649,-6.78894,15.6012,-3.3313
-12.0325,-4.74243,13.277,-6.78955,15.6,-3.33313
-12.0319,-4.73572,13.1934,-6.78955,15.6024,-3.33252
-12.0331,-4.72595,13.1085,-6.78955,15.6006,-3.33313
-12.0306,-4.7113,13.0188,-6.78894,15.6012,-3.33191
-12.0325,-4.69604,12.9272,-6.78833,15.6012,-3.3313
-12.0331,-4.67041,12.8302,-6.7865,15.6018,-3.33313
-12.0312,-4.63501,12.7289,-6.78894,15.6012,-3.3313
-12.0306,-4.59778,12.6343,-6.78528,15.6024,-3.33374
-12.0306,-4.56726,12.5427,-6.78467,15.6012,-3.33252
-12.0325,-4.53247,12.4475,-6.78406,15.6018,-3.33191
-12.0312,-4.49219,12.3529,-6.78223,15.6006,-3.3313
-12.0319,-4.45129,12.2577,-6.78528,15.603,-3.33313
-12.0312,-4.40796,12.1539,-6.78345,15.6,-3.33374
-12.0319,-4.35974,12.0471,-6.78284,15.6,-3.33313
-12.0306,-4.31824,11.9421,-6.78467,15.603,-3.33374
-12.0288,-4.27124,11.8335,-6.78467,15.6012,-3.33191
-12.027,-4.22729,11.7188,-6.78406,15.6024,-3.33008
-12.0251,-4.18823,11.5985,-6.78467,15.6,-3.33191
-12.0233,-4.14001,11.4728,-6.7865,15.6012,-3.33191
-12.0227,-4.0918,11.3354,-6.78284,15.6036,-3.33313
-12.0203,-4.04114,11.1902,-6.78101,15.6024,-3.33252
-12.0197,-3.99414,11.0522,-6.78101,15.6024,-3.33252
-12.016,-3.95142,10.9064,-6.7804,15.6012,-3.33374
-12.0129,-3.90808,10.755,-6.78101,15.6024,-3.33191
-12.0087,-3.86902,10.5975,-6.77979,15.6018,-3.33191
-12.0074,-3.83545,10.4388,-6.77917,15.6018,-3.33252
-12.0007,-3.79822,10.2789,-6.77917,15.6018,-3.33252
-11.9885,-3.76038,10.0977,-6.77612,15.6012,-3.33374
-11.969,-3.7262,9.93225,-6.77429,15.6,-3.33069
-11.9305,-3.68347,9.76379,-6.77124,15.6006,-3.33313
-11.8884,-3.62976,9.59473,-6.76819,15.6012,-3.33313
-11.8549,-3.56567,9.42505,-6.76453,15.6012,-3.33252
-11.8103,-3.49426,9.25537,-6.76147,15.6012,-3.3313
-11.7676,-3.41064,9.09241,-6.75903,15.6018,-3.33191
-11.72,-3.31909,8.93494,-6.75659,15.6,-3.33191
-11.6595,-3.22021,8.7793,-6.75476,15.6006,-3.33374
-11.5955,-3.12439,8.62427,-6.75476,15.5994,-3.3313
-11.5186,-3.02856,8.4613,-6.75232,15.6006,-3.33069
-11.4307,-2.93823,8.30078,-6.7511,15.6006,-3.33191
-11.3379,-2.84546,8.14392,-6.75293,15.5994,-3.3313
-11.2433,-2.75452,7.98401,-6.75232,15.6,-3.33252
-11.153,-2.65076,7.80701,-6.7511,15.5981,-3.33191
-11.0553,-2.56958,7.67578,-6.7511,15.5988,-3.33191
