1.77063,0.93689,5.00061,-4.65454,-101.073,28.7006
1.77002,0.936279,5.00183,-4.65393,-101.075,28.7012
1.7688,0.9375,4.99878,-4.65149,-101.074,28.6987
1.77124,0.935059,5.00061,-4.6521,-101.074,28.7
1.76819,0.936279,5.00183,-4.65332,-101.073,28.7
1.77002,0.9375,5.00061,-4.6521,-101.072,28.7006
1.76819,0.936279,5,-4.65454,-101.073,28.7006
1.77002,0.9375,5.00061,-4.65271,-101.072,28.6993
1.76941,0.935669,5.00061,-4.6521,-101.075,28.7
1.77002,0.93689,5.00061,-4.65088,-101.074,28.6987
1.76941,0.936279,5.00122,-4.65515,-101.073,28.6993
1.76941,0.93689,5.00061,-4.65332,-101.074,28.6993
1.77002,0.935669,5.00061,-4.65271,-101.076,28.6993
1.77002,0.936279,5,-4.65149,-101.072,28.6993
1.77063,0.936279,4.99939,-4.65332,-101.074,28.7012
1.77002,0.935059,5.00122,-4.65393,-101.073,28.6981
1.77063,0.935669,4.99939,-4.6521,-101.075,28.7018
1.77124,0.935669,5.00122,-4.65149,-101.074,28.7
1.77002,0.936279,4.99939,-4.6521,-101.074,28.6987
1.77063,0.935669,5,-4.6521,-101.072,28.6981
1.76941,0.93689,5,-4.6521,-101.075,28.7006
1.76941,0.935669,4.99939,-4.65149,-101.072,28.7012
1.76941,0.933838,5.00122,-4.65149,-101.072,28.6987
1.77002,0.93689,5,-4.65149,-101.072,28.6993
1.76941,0.933838,4.99939,-4.65271,-101.073,28.6993
1.76941,0.933838,4.99939,-4.65454,-101.074,28.6987
1.77124,0.935059,5.00183,-4.6521,-101.074,28.7006
1.7688,0.936279,4.99939,-4.65515,-101.075,28.6975
1.77124,0.934448,5.00061,-4.65332,-101.075,28.7
1.77124,0.93689,5,-4.65271,-101.073,28.6987
1.76758,0.935669,4.99939,-4.65332,-101.075,28.7006
1.7688,0.936279,4.99756,-4.65027,-101.074,28.7006
1.7688,0.936279,4.99939,-4.6521,-101.073,28.6993
1.7688,0.935059,5,-4.6521,-101.072,28.7006
1.76819,0.936279,4.99878,-4.6521,-101.074,28.7
1.77063,0.935669,5,-4.65271,-101.074,28.6993
1.76941,0.936279,5.00061,-4.65149,-101.074,28.6993
1.76758,0.933228,5,-4.65149,-101.074,28.7
1.77002,0.933838,5.00183,-4.65271,-101.074,28.6981
1.7688,0.934448,4.99878,-4.65271,-101.075,28.6993
1.7688,0.936279,4.99817,-4.65271,-101.072,28.7
1.76941,0.935059,5.00122,-4.6521,-101.075,28.6987
1.77002,0.934448,4.99878,-4.6521,-101.075,28.6993
1.77063,0.935669,5.00061,-4.65454,-101.072,28.7
1.77063,0.935669,4.99756,-4.65271,-101.072,28.6993
1.76819,0.935669,5.00061,-4.65332,-101.073,28.7012
